timestamp,payload
2026-06-30T17:22:48.240061,"{""temp"":27.5,""humidity"":50.2,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:22:49.240190,"{""temp"":27.5,""humidity"":50.2,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:22:50.240042,"{""temp"":27.5,""humidity"":50.2,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:22:51.245418,"{""temp"":27.5,""humidity"":50.2,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:22:52.240090,"{""temp"":27.5,""humidity"":50.2,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:22:53.240271,"{""temp"":27.5,""humidity"":50.2,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:22:54.239954,"{""temp"":27.5,""humidity"":50.2,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:22:55.240179,"{""temp"":27.5,""humidity"":50.2,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:22:56.240600,"{""temp"":27.5,""humidity"":50.2,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:22:57.240851,"{""temp"":27.5,""humidity"":50.2,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:22:58.240160,"{""temp"":27.5,""humidity"":50.1,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:22:59.239934,"{""temp"":27.5,""humidity"":50.2,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:00.239396,"{""temp"":27.5,""humidity"":50.1,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:01.239464,"{""temp"":27.5,""humidity"":50.1,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:02.244938,"{""temp"":27.5,""humidity"":50.1,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:03.238709,"{""temp"":27.5,""humidity"":50.1,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:04.240502,"{""temp"":27.5,""humidity"":50.1,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:05.239634,"{""temp"":27.5,""humidity"":50.1,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:06.239751,"{""temp"":27.5,""humidity"":50.1,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:07.238935,"{""temp"":27.5,""humidity"":50.1,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:08.238918,"{""temp"":27.5,""humidity"":50.1,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:09.239436,"{""temp"":27.5,""humidity"":50.1,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:10.239614,"{""temp"":27.5,""humidity"":50.1,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:11.239575,"{""temp"":27.5,""humidity"":50.1,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:12.239508,"{""temp"":27.5,""humidity"":50.1,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:13.239766,"{""temp"":27.5,""humidity"":50.1,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:14.239187,"{""temp"":27.5,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:15.239875,"{""temp"":27.5,""humidity"":50.1,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:16.240836,"{""temp"":27.6,""humidity"":50.1,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:17.242763,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:18.243433,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:19.245949,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:20.266475,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:21.249873,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:22.288289,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:23.278909,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:24.250581,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:25.250048,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:26.249751,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:27.369647,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:28.270237,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:29.249696,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:30.249851,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:31.250157,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:32.251490,"{""temp"":27.5,""humidity"":50.0,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:33.253264,"{""temp"":27.5,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:34.249963,"{""temp"":27.5,""humidity"":50.0,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:35.249859,"{""temp"":27.5,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:36.252134,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:37.249965,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:38.250367,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:39.250158,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:40.254640,"{""temp"":27.5,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:41.250538,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:42.250399,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:43.259608,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:44.247138,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:45.251061,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:46.250293,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:47.249465,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:48.249821,"{""temp"":27.5,""humidity"":50.0,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:49.249456,"{""temp"":27.5,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:50.251333,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:51.249146,"{""temp"":27.5,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:52.249286,"{""temp"":27.5,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:53.250519,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:54.249884,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:55.257886,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:56.250601,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:57.249201,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:58.257716,"{""temp"":27.5,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:23:59.249902,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:00.249551,"{""temp"":27.6,""humidity"":50.0,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:01.249361,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:02.249570,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:03.253938,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:04.260631,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:05.260896,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:06.269592,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:07.263451,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:08.263166,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:09.260249,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:10.260486,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:11.260155,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:12.259806,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:13.259544,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:14.260750,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:15.266991,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:16.260192,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:17.260407,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:18.260356,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:19.259584,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:20.259889,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:21.259842,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:22.259803,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:23.264555,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:24.259865,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:25.260235,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:26.260194,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:27.264698,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:28.260960,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:29.261018,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:30.260239,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:31.281136,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:32.260247,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:33.260082,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:34.259010,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:35.259138,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:36.261243,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:37.259497,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:38.261492,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:39.260795,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:40.259373,"{""temp"":27.6,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:41.259101,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:42.278268,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:43.270226,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:44.276869,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:45.269957,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:46.262332,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:47.275498,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:48.280250,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:49.400356,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:50.280507,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:51.281592,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:52.280048,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:53.280219,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:54.289620,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:55.280424,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:56.281848,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:57.280334,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:58.280479,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:24:59.280570,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:00.280408,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:01.280163,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:02.281783,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:03.280553,"{""temp"":27.6,""humidity"":49.9,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:04.281238,"{""temp"":27.6,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:05.280293,"{""temp"":27.6,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:06.280197,"{""temp"":27.6,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:07.280201,"{""temp"":27.6,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:08.281087,"{""temp"":27.6,""humidity"":49.8,""pressure"":1016.7,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:09.280246,"{""temp"":27.6,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:10.295619,"{""temp"":27.6,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:11.280211,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:12.272492,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:13.280414,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:14.274747,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:15.280983,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:16.273269,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:17.280890,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:18.288505,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:19.290608,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:20.281949,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:21.332841,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:22.288772,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:23.289600,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:24.315611,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:25.299152,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:26.278071,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:27.290244,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:28.292841,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:29.294055,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:30.296224,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:31.294987,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:32.298205,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:33.299924,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:34.300458,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:35.300942,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:36.300374,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:37.303379,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:38.302693,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:39.300191,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:40.300987,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:41.299952,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:42.301337,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:43.302437,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:44.299775,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:45.303585,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:46.299864,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:47.300084,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:48.299842,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:49.299886,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:50.300200,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:51.300276,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:52.300535,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.7,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:53.306282,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:25:54.303735,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.7,""state"":""IDLE"",""faults"":0}"
